%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
94351043073,5896,94360000000,world,1.4997649128e-05,3.8940632705e-05,-2.1831469939e-06,0.0546083913889,-0.000650502657868,0.0679660516004
94371201341,5897,94376000000,world,6.12657470318e-06,1.58302522741e-05,-8.83732273369e-07,0.0546141302746,-0.000663724235456,0.0679643286403
94391382999,5898,94392000000,world,-5.38466712808e-06,-6.20214156476e-06,1.18236078931e-06,0.054618445988,-0.000678641669238,0.0679627496884
94401447063,5899,94408000000,world,3.07283508469e-05,6.31231652183e-05,-5.24913295047e-06,0.0546222046203,-0.00069426356785,0.0679612258468
94421625926,5900,94424000000,world,1.67628181321e-05,4.21450208143e-05,-2.42272723019e-06,0.0546259759301,-0.000709883654698,0.0679596876445
94431685447,5901,94440000000,world,7.48871308153e-06,1.90323270822e-05,-1.0562626496e-06,0.0546297848709,-0.000725470896476,0.0679581321563
94451990639,5902,94456000000,world,-1.52969331062e-06,-4.18712597161e-06,1.96404357573e-07,0.0546336342349,-0.000741021954346,0.0679565591685
94462124718,5903,94472000000,world,2.71110974273e-05,7.07008468483e-05,-3.66946998791e-06,0.0546378487157,-0.000756129587653,0.0679549306539
94482452931,5904,94488000000,world,1.8354504439e-05,4.74316418695e-05,-2.48131525408e-06,0.0546424257622,-0.000770795101116,0.0679532475927
94502670256,5905,94504000000,world,9.34347635399e-06,2.42832579941e-05,-1.23653054584e-06,0.0546472656515,-0.000785141999781,0.0679515221149
94512760433,5906,94520000000,world,4.86052769658e-06,1.27043671898e-05,-6.34103996528e-07,0.0546497548196,-0.000792232573886,0.0679506470099
94532904165,5907,94536000000,world,3.31313277305e-05,7.43585357444e-05,-5.15994370149e-06,0.0546560617893,-0.000811836797588,0.067947323986
94542974101,5908,94552000000,world,2.08783464683e-05,5.32436651748e-05,-2.54413118965e-06,0.0546580473821,-0.000821896541308,0.0679438487876
94563093717,5909,94568000000,world,1.19412666177e-05,3.10017011556e-05,-1.29651024798e-06,0.0546584703246,-0.000829862793024,0.0679394971441
94583210448,5910,94584000000,world,3.35261936225e-06,8.80732615593e-06,-3.75256242127e-07,0.0546579110166,-0.000836512329029,0.0679345943422
94593294277,5911,94600000000,world,2.91466492208e-05,8.57397891976e-05,-6.27833169473e-06,0.0546569716383,-0.000842608212125,0.0679294593325
94613506444,5912,94616000000,world,2.34709914221e-05,6.26123892483e-05,-2.8099660782e-06,0.0546556190391,-0.000848497736798,0.0679248234566
94623624921,5913,94632000000,world,1.52516677713e-05,4.00858852684e-05,-1.53447455948e-06,0.0546532086445,-0.000853924400303,0.0679214164551
94643884644,5914,94648000000,world,6.61870705781e-06,1.75085141919e-05,-6.58066792049e-07,0.05464979536,-0.000858927432668,0.067919169766
94654019567,5915,94664000000,world,-1.67942127453e-06,-5.36132063358e-06,4.94746319071e-07,0.0546459401793,-0.000863972624471,0.0679178523326
94674364296,5916,94680000000,world,2.54884263813e-05,7.05601247956e-05,-4.00342690843e-06,0.0546433226958,-0.000867657902255,0.0679169454575
94694486667,5917,94696000000,world,1.77858462455e-05,4.75988295683e-05,-2.53624633175e-06,0.0546431502342,-0.000873706041852,0.0679159559809
94704540872,5918,94712000000,world,9.3624407164e-06,2.49885630689e-05,-1.49449365422e-06,0.0546471264089,-0.000881813082883,0.0679140283301
94724745324,5919,94728000000,world,7.75294311e-07,2.46242967326e-06,2.25652133787e-07,0.0546543313144,-0.000891060532795,0.0679116211222
94734824882,5920,94744000000,world,1.69090930992e-05,7.08771886452e-05,2.10180298378e-05,0.0546620306478,-0.000901698003235,0.0679096908444
94765084384,5921,94768000000,world,1.33383929733e-05,3.58324470999e-05,-2.4284373367e-06,0.0546739949081,-0.000918232909915,0.0679070146949
94775207424,5922,94776000000,world,9.06613076159e-06,2.44741067444e-05,-1.58569655385e-06,0.054678028253,-0.000923686832323,0.0679061131293
94785277730,5923,94792000000,world,5.23949332627e-07,1.71325578876e-06,-3.72100341734e-08,0.0546863970857,-0.000934108165921,0.067904262045
94805541814,5924,94808000000,world,1.70857607624e-05,7.90744337428e-05,2.80265229328e-06,0.0546950110314,-0.000943854592272,0.067902280485
94815640064,5925,94824000000,world,1.86940808341e-05,5.30178249047e-05,-2.63287265684e-06,0.0547036510222,-0.000952913203888,0.0679001162631
94835818472,5926,94840000000,world,1.10763253194e-05,2.98487673681e-05,-1.7797673747e-06,0.0547122282087,-0.000961502699267,0.0678978060786
94845884928,5927,94856000000,world,2.60056691322e-06,7.03126078808e-06,-4.29608338601e-07,0.0547207190629,-0.000969862878788,0.0678954074292
94866265921,5928,94872000000,world,3.07037901088e-05,8.25705360497e-05,-6.2928334569e-06,0.0547291731043,-0.00097813018,0.0678929682248
94886490832,5929,94888000000,world,2.20665226288e-05,5.99104628558e-05,-3.57508467324e-06,0.0547376356645,-0.000986385901931,0.0678905205243
94896573512,5930,94904000000,world,1.35895764472e-05,3.71123351552e-05,-2.0481932153e-06,0.0547461068768,-0.000994630240799,0.0678880644678
94916793125,5931,94920000000,world,5.19916005625e-06,1.42681917124e-05,-7.68983029943e-07,0.0547545867289,-0.00100286317903,0.0678856000654
94926927236,5932,94936000000,world,-3.11990735694e-06,-8.60501121234e-06,4.60363879655e-07,0.0547630736413,-0.0010110827422,0.0678831265546
94947121983,5933,94952000000,world,2.4566498745e-05,6.74991877949e-05,-3.47782832634e-06,0.0547701080039,-0.0010174387024,0.0678799046847
94967356686,5934,94968000000,world,1.64972781194e-05,4.5171307602e-05,-2.16644254596e-06,0.0547752265058,-0.00102135178723,0.0678757063307
94977482681,5935,94984000000,world,8.31050786646e-06,2.28675625811e-05,-1.06317143624e-06,0.054777103245,-0.00102128373575,0.0678699007419
94997634735,5936,95000000000,world,1.89501556009e-07,6.52035031574e-07,-9.61077577873e-08,0.0547776177666,-0.00101962672042,0.0678634431786
95017867116,5937,95024000000,world,5.92173469195e-06,1.64956166407e-05,-7.43318100491e-07,0.0547759189781,-0.00101417781051,0.0678525636893
95027948951,5938,95032000000,world,1.8223024227e-06,5.19708355034e-06,-2.52239993871e-07,0.0547746818545,-0.00101154609164,0.0678486127107
95038074388,5939,95048000000,world,2.74511098946e-05,8.18573218518e-05,-4.49270440955e-06,0.0547712087382,-0.00100505171826,0.0678402267313
95058412819,5940,95064000000,world,2.05372913993e-05,5.85617428929e-05,-2.76437636328e-06,0.0547672222609,-0.000997936789053,0.0678316037036
95078677335,5941,95080000000,world,1.24974645624e-05,3.55281527539e-05,-1.5910194596e-06,0.0547632778099,-0.00099067723866,0.0678231715233
95088749552,5942,95096000000,world,4.3400477903e-06,1.23997801159e-05,-5.43134855412e-07,0.0547594279958,-0.000982809386249,0.06781532339
