%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
73427923884,4588,73432000000,world,-1.16803789069e-05,4.38440183648e-05,4.24450482793e-06,0.0570083307515,-0.00136123042462,0.0659852139567
73437980198,4589,73448000000,world,3.71549308509e-07,-8.23994177868e-07,-7.40411736345e-08,0.0570358545459,-0.00136467676771,0.0659771707017
73458166509,4590,73464000000,world,-4.65784621755e-06,1.63827964465e-05,1.64195750135e-06,0.0570440089734,-0.00135923053515,0.0659650452939
73478377844,4591,73480000000,world,-4.41747796291e-06,-1.54976054173e-05,2.47614360449e-06,0.0570592246716,-0.00135742280176,0.0659583583625
73488433681,4592,73496000000,world,-8.89776689427e-06,4.5388917601e-05,2.55535674299e-06,0.0570546973717,-0.00135460821917,0.0659452958968
73508582192,4593,73512000000,world,-3.71638787937e-06,1.34398236167e-05,1.21284755222e-06,0.0570663923498,-0.00135664159633,0.0659427420707
73518640081,4594,73528000000,world,-1.30680448096e-05,7.78635532093e-05,4.81225928058e-06,0.0570588288263,-0.00135561504764,0.0659313962533
73538928208,4595,73544000000,world,-1.2434140102e-05,4.46934983958e-05,4.03607727315e-06,0.0570704430462,-0.00135731580031,0.0659316792438
73559241613,4596,73560000000,world,-4.24562422618e-06,1.39112962126e-05,1.32679677693e-06,0.057082499494,-0.00135420715634,0.0659306444548
73569423083,4597,73576000000,world,-1.07435058745e-05,7.92377118811e-05,5.30739358587e-06,0.0570777523658,-0.00134373506926,0.0659212957957
73589605827,4598,73592000000,world,-1.35821171826e-05,4.63423302238e-05,4.41302661154e-06,0.0570919495786,-0.00133395464965,0.0659219962133
73599661766,4599,73608000000,world,-5.35822681753e-06,1.64162141726e-05,1.66611494732e-06,0.0571061185412,-0.00132209824157,0.0659207099926
73619800043,4600,73624000000,world,4.57826493405e-06,-1.27795121182e-05,-2.30548249565e-06,0.0571202942111,-0.00130996471917,0.0659191596121
73639912213,4601,73640000000,world,-2.17733648702e-05,6.42622162079e-05,9.10944820983e-06,0.0571114494952,-0.00130656256901,0.065913519354
73649968359,4602,73656000000,world,-6.31180337231e-06,2.00689619057e-05,2.03019503963e-06,0.0571323228202,-0.00129951817934,0.0659127609224
73670080795,4603,73672000000,world,-1.30648113059e-06,5.04398360365e-06,5.67588108693e-07,0.057138387228,-0.00129970358434,0.0659119153246
73690201908,4604,73696000000,world,-1.09548707301e-05,3.72354834311e-05,4.04742554167e-06,0.0571429475693,-0.00130463356473,0.0659029017042
73700257087,4605,73704000000,world,-1.09548707301e-05,3.72354834311e-05,4.04742554167e-06,0.0571429475693,-0.00130463356473,0.0659029017042
73710314713,4606,73720000000,world,2.27288421471e-06,-7.97634098729e-06,-1.7221429109e-06,0.0571526539052,-0.00129881171163,0.065895735018
73730410166,4607,73736000000,world,-1.70618488251e-05,5.47189002353e-05,7.93605009449e-06,0.0571452519905,-0.00129613173746,0.0658914929609
73750774888,4608,73752000000,world,-8.25832724827e-06,2.50604745755e-05,3.1140702354e-06,0.0571549721951,-0.00129205266628,0.0658947267554
73760924064,4609,73768000000,world,1.56415539582e-06,-4.11399730427e-06,-4.10451144014e-07,0.0571660522784,-0.00128572192534,0.0658980265363
73781076518,4610,73784000000,world,-2.00850546866e-05,5.8720880404e-05,6.84073416253e-06,0.0571605466743,-0.00128067807199,0.0658955140582
73791256093,4611,73800000000,world,-9.47264369088e-06,2.94755477718e-05,3.54333229168e-06,0.0571711370477,-0.00127824142975,0.0658972154537
73821597997,4612,73816000000,world,-1.89525676456e-07,-7.09021929115e-07,7.5276931201e-08,0.0571777979034,-0.00127207956188,0.0658916554092
73851975919,4613,73840000000,world,-4.63213092524e-06,1.5068309055e-05,1.56606923477e-06,0.0571781221473,-0.00127490182933,0.0658884497885
73862080233,4614,73856000000,world,-9.99160309367e-06,3.04246482886e-05,3.3537738174e-06,0.0571778268222,-0.00127764288261,0.065883170503
73872521004,4615,73872000000,world,-1.00291667634e-05,3.02056895813e-05,3.34254294465e-06,0.0571807426402,-0.0012835837618,0.0658710652526
73892639199,4616,73880000000,world,-5.31004364565e-08,-1.08389695783e-06,-9.46609674881e-08,0.0571917087945,-0.00129117599107,0.0658637053728
73892639199,4617,73896000000,world,-7.26723469847e-06,7.85065448324e-05,7.39690242327e-06,0.0571796137493,-0.00129040499676,0.0658496446654
73902725956,4618,73912000000,world,-1.23632221265e-05,4.35987582513e-05,4.49467102562e-06,0.0571949455734,-0.00130143058223,0.0658456535132
73923007137,4619,73928000000,world,-3.50845931398e-06,1.17223408963e-05,1.28486237618e-06,0.05720812097,-0.00130219607899,0.0658342057727
73943126746,4620,73944000000,world,-1.77272277641e-05,7.40876948699e-05,9.5731782337e-06,0.0572059552794,-0.00130397542609,0.0658184043847
73953182188,4621,73960000000,world,-1.2731450768e-05,4.11164891811e-05,4.35461217979e-06,0.0572216187723,-0.0013103756666,0.0658136320785
73973295847,4622,73976000000,world,-8.15722425199e-06,2.50112565904e-05,2.41848426084e-06,0.0572281410838,-0.00131228164641,0.0658105093642
73983545255,4623,73992000000,world,-2.02397588917e-05,7.03970311824e-05,8.25721281015e-06,0.0572291034783,-0.00131486388373,0.0657950965273
74003653184,4624,74008000000,world,-1.70859446004e-05,5.38386422972e-05,5.80961376418e-06,0.0572348252246,-0.00131555675276,0.0657943016322
74023825506,4625,74024000000,world,-2.00184271679e-06,6.06730114685e-06,6.13469613895e-07,0.0572496942199,-0.00131132716988,0.065784298782
74033882861,4626,74040000000,world,2.57832376076e-06,-9.8458792395e-06,-6.08786499112e-07,0.0572558007735,-0.00131204643203,0.0657811370015
74054086646,4627,74056000000,world,-1.26570715439e-05,3.57433171025e-05,4.25501591514e-06,0.0572606644301,-0.00132161570825,0.0657702338082
74064110476,4628,74072000000,world,-1.80800720393e-06,5.17152552051e-06,5.86267244852e-07,0.0572767662432,-0.00133042824484,0.0657658988188
74084200639,4629,74088000000,world,-2.3138906534e-05,6.67236470226e-05,6.29457695985e-06,0.0572720945209,-0.0013335355368,0.0657514541786
74094279009,4630,74104000000,world,-1.26267302533e-05,3.57350058104e-05,4.39449619905e-06,0.0572849227719,-0.00134025466616,0.0657499794232
74114356003,4631,74120000000,world,-1.78574743417e-06,4.92364849678e-06,6.30524784697e-07,0.0572951099069,-0.00134524046217,0.0657492913597
74134507842,4632,74136000000,world,4.29071204577e-06,-1.02493773838e-05,-1.56345281131e-06,0.0572969845729,-0.0013405365576,0.0657437919258
74164674999,4633,74152000000,world,-1.21454339847e-05,3.45951059441e-05,4.10549575812e-06,0.0572932632673,-0.00134436261039,0.0657385935393
74164674999,4634,74168000000,world,-1.22754894985e-06,3.39627064851e-06,4.2538459668e-07,0.0573015021676,-0.001346488905,0.0657385617772
74184815343,4635,74184000000,world,-2.3445884766e-05,6.36717266825e-05,8.35909082725e-06,0.0572924647547,-0.00134779445693,0.0657313587612
74214989496,4636,74200000000,world,-1.15653697827e-05,3.28985393359e-05,3.97012246049e-06,0.0572991729733,-0.00134585299825,0.0657290222541
74235101521,4637,74224000000,world,5.35348875289e-06,-1.34350333964e-05,-2.75468467091e-06,0.0573094398145,-0.00134397899213,0.0657245268028
74235101521,4638,74240000000,world,-1.69158193051e-05,4.65891966424e-05,6.42455151608e-06,0.0573015628254,-0.00134690791193,0.0657189170145
74245158061,4639,74248000000,world,-1.69158193051e-05,4.65891966424e-05,6.42455151608e-06,0.0573015628254,-0.00134690791193,0.0657189170145
74255259567,4640,74264000000,world,-5.64309136716e-06,1.57270871143e-05,1.97668583178e-06,0.0573104324134,-0.00135000885201,0.0657189547628
74275374909,4641,74280000000,world,-5.3955245812e-06,1.51307855935e-05,1.99345869909e-06,0.0573138886863,-0.00135092971646,0.0657122297033
74295493375,4642,74296000000,world,-1.08380279035e-05,2.99566030234e-05,3.70383467738e-06,0.0573136724016,-0.00135241631534,0.065707542184
