%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
129750691421,8108,129752000000,world,10.9002604939,-6.6506509728,4.9001057146,-0.206631023892,-0.646998604007,-0.573745300037,-0.457725635139
129760775967,8109,129768000000,world,10.9002607867,-6.65065074723,4.90010546998,-0.206483762812,-0.646876904789,-0.574269550824,-0.457306471354
129781015205,8110,129784000000,world,10.9002609156,-6.65065064417,4.90010535843,-0.206410091681,-0.646815925102,-0.574531577202,-0.457096816752
129791118387,8111,129800000000,world,10.9002611489,-6.65065046419,4.90010516402,-0.20626266148,-0.646693710825,-0.575055434402,-0.456677354621
129808581741,8112,129816000000,world,10.9002613401,-6.65065031317,4.90010500151,-0.206115113353,-0.646571157407,-0.575579030689,-0.456257688032
129828773923,8113,129832000000,world,10.900261483,-6.65065018299,4.90010486213,-0.205967446662,-0.646448265745,-0.57610236561,-0.45583781652
129838837110,8114,129848000000,world,10.9002618719,-6.65064992829,4.90010458862,-0.20574573106,-0.646263294672,-0.57688686092,-0.455207642519
129859189143,8115,129864000000,world,10.900262196,-6.65064965173,4.90010429096,-0.205597766993,-0.646139556436,-0.577409515739,-0.454787294182
129879321277,8116,129880000000,world,10.9002624966,-6.65064941661,4.90010403728,-0.205449672623,-0.64601546425,-0.577931905291,-0.45436677345
129899460175,8117,129896000000,world,10.9002627524,-6.65064921981,4.900103825,-0.205301449233,-0.645891009658,-0.578454027065,-0.453946094991
129919554973,8118,129920000000,world,10.9002630357,-6.65064899031,4.90010357644,-0.205078861872,-0.645703649165,-0.579236708135,-0.453314784468
129939736165,8119,129928000000,world,10.9002631315,-6.65064894358,4.90010353072,-0.20500460097,-0.645641012253,-0.579497467695,-0.453104272562
129939736165,8120,129944000000,world,10.9002633587,-6.6506488406,4.90010343231,-0.204855989076,-0.645515461134,-0.580018778043,-0.452683145583
129959917726,8121,129960000000,world,10.9002634238,-6.65064866916,4.90010322938,-0.204781618996,-0.645452568585,-0.580279327198,-0.452472510386
129969988966,8122,129976000000,world,10.9002639633,-6.65064829108,4.90010283362,-0.204558347532,-0.645263316515,-0.581060561083,-0.451840413387
129990199448,8123,129992000000,world,10.9002641043,-6.65064817318,4.90010270736,-0.20448385153,-0.645200056887,-0.58132084013,-0.451629629106
130000382167,8124,130008000000,world,10.900264477,-6.65064788554,4.90010240513,-0.204260162166,-0.64500974252,-0.582101284312,-0.450997021064
130020493438,8125,130024000000,world,10.9002646634,-6.65064774222,4.90010225581,-0.204110903216,-0.644882405945,-0.582621255219,-0.450575071056
130030551368,8126,130040000000,world,10.9002648337,-6.65064765359,4.90010216241,-0.203961549914,-0.644754708792,-0.583140975839,-0.450152922844
130050663310,8127,130056000000,world,10.9002650687,-6.65064742356,4.90010192838,-0.203812104277,-0.644626671417,-0.583660438119,-0.449730556692
130070812148,8128,130072000000,world,10.9002651995,-6.65064726213,4.90010176347,-0.203737351404,-0.644562522751,-0.583920072962,-0.449519292467
130080867941,8129,130088000000,world,10.9002656169,-6.65064694779,4.90010143701,-0.203512991218,-0.644369525705,-0.584698610966,-0.448885186971
130101102670,8130,130104000000,world,10.9002656917,-6.65064686658,4.90010135071,-0.203438165088,-0.644305014372,-0.584958002849,-0.448673708104
130111204995,8131,130120000000,world,10.9002657783,-6.65064674138,4.90010121546,-0.20328845529,-0.64417572228,-0.585476603227,-0.448250588226
130131358620,8132,130136000000,world,10.9002663091,-6.65064643061,4.90010090041,-0.203063781501,-0.643981103131,-0.586254004873,-0.447615550693
130151502239,8133,130152000000,world,10.9002664349,-6.65064630371,4.90010076571,-0.202988841323,-0.643916060853,-0.586513015393,-0.44740375462
130161559812,8134,130168000000,world,10.9002667517,-6.65064606872,4.90010052387,-0.202763893732,-0.643720399216,-0.587289681538,-0.446768039357
130181661807,8135,130184000000,world,10.9002669626,-6.65064598676,4.90010044921,-0.20261383197,-0.643589508298,-0.587807144964,-0.446343970759
130191720142,8136,130200000000,world,10.9002669979,-6.65064580258,4.90010024202,-0.202538766399,-0.643523941218,-0.58806577282,-0.446131854973
130213784101,8137,130216000000,world,10.9002674894,-6.65064544419,4.90009987884,-0.202313489938,-0.643326671366,-0.588841267649,-0.445495238147
