%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
186719091048,11301,186720000000,honey/imu,3.12260118129e-08,-1.69475609538e-05,0.70552173525,0.70868828183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.63825767529e-05,1.65875266309e-05,-0.000147264582158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267200789775,3.06700363156e-05,0.000470474453471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186729159055,11302,186736000000,honey/imu,-3.42344637189e-07,-1.70863096359e-05,0.705520879888,0.708689133365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.50011639264e-05,2.16946807532e-05,-0.000151816768282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00371961422654,-5.96877763968e-05,-0.000681618458279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186749354664,11303,186752000000,honey/imu,-7.30298192669e-07,-1.71956524003e-05,0.705520004484,0.708690004852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.36831620786e-05,2.52863459448e-05,-0.000155097235373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276917810169,5.58940993565e-05,0.000496588308119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186759482081,11304,186768000000,honey/imu,-1.12570735804e-06,-1.7283307182e-05,0.705519115223,0.708690890131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.24945405006e-05,2.74158072967e-05,-0.000157213362135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00370994387326,-8.23541725347e-05,-0.000676764714554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186779736815,11305,186784000000,honey/imu,-1.52115109624e-06,-1.73592213857e-05,0.705518218436,0.708691782901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.1491419325e-05,2.82712620317e-05,-0.000158407521619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00272925173578,4.96885128916e-05,0.000494131012682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186799964911,11306,186800000000,honey/imu,-1.91380955455e-06,-1.74273456606e-05,0.705517316491,0.708692680803,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.05686977919e-05,2.86800627678e-05,-0.000159298656114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00376867014635,-7.37316010644e-05,-0.000689692369893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186799964911,11307,186808000000,honey/imu,-2.30354273414e-06,-1.74881813655e-05,0.705516409448,0.708693583778,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.01183352682e-05,2.88488018897e-05,-0.000159726024248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00914985035061,0.000176284719617,0.00167159926286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186830259311,11308,186824000000,honey/imu,-2.49762368825e-06,-1.75155381665e-05,0.705515953732,0.70869403745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.92128808784e-05,2.9387173055e-05,-0.000160758187918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00380035977514,-7.545239609e-05,-0.000694210623585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186840295034,11309,186840000000,honey/imu,-3.0889734666e-06,-1.75912580703e-05,0.705514563162,0.708695421776,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.91392942674e-05,3.02501805255e-05,-0.000163161048814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267607057507,4.91517616297e-05,0.000487685136788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186860469704,11310,186856000000,honey/imu,-3.50164651828e-06,-1.76399507475e-05,0.705513603952,0.708696376677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.04942214539e-05,3.1398195793e-05,-0.000167668982929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00372218588144,-6.91892500468e-05,-0.000870263941331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
