%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
39376975158,10,0,honey/haz_cam,-0.0540039725602,0.00754435220733,0.0170428138226,0.249646559358,-0.202754318714,0.87140083313,0.37044262886,0.00442784931511,-4.19646603405e-05,3.68748114852e-05,0.0,0.0,0.0,-4.19646567025e-05,0.0044793128036,4.13335328631e-05,0.0,0.0,0.0,3.68748114852e-05,4.13335328631e-05,0.00442762533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0200156923383,-0.00126339914277,0.00131727720145,0.0,0.0,0.0,-0.00126339914277,0.0261487551033,0.00110024935566,0.0,0.0,0.0,0.00131727720145,0.00110024935566,0.0240149646997
40456900413,11,0,honey/haz_cam,-0.0548850372434,0.00750131485984,0.0175177697092,0.270847976208,-0.21874396503,0.876540362835,0.332369238138,0.00484196934849,-4.76377026644e-05,3.80493693228e-05,0.0,0.0,0.0,-4.76377063023e-05,0.00488431425765,4.75955093862e-05,0.0,0.0,0.0,3.80493693228e-05,4.75955057482e-05,0.00484112929553,0.0,0.0,0.0,0.0,0.0,0.0,0.0224346574396,-0.00171976804268,0.00174327986315,0.0,0.0,0.0,-0.00171976804268,0.0291417241096,0.00152171053924,0.0,0.0,0.0,0.00174327986315,0.00152171077207,0.0268698632717
41386799696,12,0,honey/haz_cam,-0.0556022152305,0.00748074473813,0.0178917534649,0.283554285765,-0.23947173357,0.880021452904,0.296331495047,0.00525035709143,-5.37117412023e-05,3.92064393964e-05,0.0,0.0,0.0,-5.37117448403e-05,0.0052836285904,5.21257425135e-05,0.0,0.0,0.0,3.92064393964e-05,5.21257388755e-05,0.00525011355057,0.0,0.0,0.0,0.0,0.0,0.0,0.0249206833541,-0.00223147217184,0.00226236437447,0.0,0.0,0.0,-0.00223147240467,0.0314572006464,0.00199538469315,0.0,0.0,0.0,0.0022623646073,0.00199538446032,0.0292783118784
42377995713,13,0,honey/haz_cam,-0.05623152107,0.00747368717566,0.0182121694088,0.301979482174,-0.253208488226,0.880294680595,0.264149308205,0.00566242123023,-5.75860904064e-05,4.01807556045e-05,0.0,0.0,0.0,-5.75860904064e-05,0.00568564562127,5.70457013964e-05,0.0,0.0,0.0,4.01807592425e-05,5.70456977584e-05,0.00566096184775,0.0,0.0,0.0,0.0,0.0,0.0,0.0275497101247,-0.00273650023155,0.00274645187892,0.0,0.0,0.0,-0.00273649999872,0.0339809395373,0.00252691470087,0.0,0.0,0.0,0.00274645187892,0.00252691470087,0.0318995118141
43466438984,14,0,honey/haz_cam,-0.0567559525371,0.00747678242624,0.0184698998928,0.318667024374,-0.264157474041,0.881841242313,0.225893750787,0.00607726536691,-6.12742660451e-05,4.02018267778e-05,0.0,0.0,0.0,-6.12742660451e-05,0.00608780514449,6.18625927018e-05,0.0,0.0,0.0,4.02018267778e-05,6.18625999778e-05,0.00607589120045,0.0,0.0,0.0,0.0,0.0,0.0,0.0303824096918,-0.00342772039585,0.00331971375272,0.0,0.0,0.0,-0.00342772062868,0.0367847643793,0.00315939309075,0.0,0.0,0.0,0.00331971375272,0.00315939309075,0.0350381247699
44385150728,15,0,honey/haz_cam,-0.0571061111987,0.00748425861821,0.0186326354742,0.326387673616,-0.278321802616,0.882462143898,0.193050161004,0.00648728897795,-6.55877738609e-05,4.09509266319e-05,0.0,0.0,0.0,-6.55877665849e-05,0.00648824311793,6.41680380795e-05,0.0,0.0,0.0,4.09509302699e-05,6.41680380795e-05,0.006487573497,0.0,0.0,0.0,0.0,0.0,0.0,0.0330837294459,-0.00410556513816,0.00383472023532,0.0,0.0,0.0,-0.00410556513816,0.0391239225864,0.00371559802443,0.0,0.0,0.0,0.00383471976966,0.0037155977916,0.0378628596663
45494620308,16,0,honey/haz_cam,-0.0573424957693,0.00749322259799,0.0187342464924,0.334555804729,-0.289228349924,0.882752835751,0.158640012145,0.00690381694585,-6.90265296726e-05,4.1243591113e-05,0.0,0.0,0.0,-6.90265296726e-05,0.00689369719476,6.64422477712e-05,0.0,0.0,0.0,4.1243591113e-05,6.64422404952e-05,0.00690567214042,0.0,0.0,0.0,0.0,0.0,0.0,0.0359385311604,-0.00490012671798,0.00435017375275,0.0,0.0,0.0,-0.00490012625232,0.0419382080436,0.00431460002437,0.0,0.0,0.0,0.00435017328709,0.00431460002437,0.0413307733834
46343027211,17,0,honey/haz_cam,-0.0574681311846,0.0075001497753,0.0187829304487,0.351602911949,-0.299263447523,0.879591464996,0.114609852433,0.00731804128736,-7.0346002758e-05,3.88936314266e-05,0.0,0.0,0.0,-7.0346002758e-05,0.00728902593255,6.99691590853e-05,0.0,0.0,0.0,3.88936314266e-05,6.99691663613e-05,0.00732002127916,0.0,0.0,0.0,0.0,0.0,0.0,0.0394685901701,-0.00596239976585,0.00506730657071,0.0,0.0,0.0,-0.00596239930019,0.044567361474,0.00524153234437,0.0,0.0,0.0,0.00506730610505,0.00524153234437,0.0449882112443
47394195238,18,0,honey/haz_cam,-0.0575249828398,0.00750439800322,0.0188008658588,0.376088291407,-0.315139889717,0.868562400341,0.0695960745215,0.00774257490411,-7.03024634277e-05,3.49092879333e-05,0.0,0.0,0.0,-7.03024707036e-05,0.0076900087297,7.17844086466e-05,0.0,0.0,0.0,3.49092879333e-05,7.17844231986e-05,0.00774431461468,0.0,0.0,0.0,0.0,0.0,0.0,0.0439552925527,-0.00713358307257,0.00587767735124,0.0,0.0,0.0,-0.00713358260691,0.0479139313102,0.00657928967848,0.0,0.0,0.0,0.00587767735124,0.00657929060981,0.0495648607612
48353086964,19,0,honey/haz_cam,-0.0575381480157,0.00750571489334,0.0188048779964,0.392235696316,-0.32957303524,0.858057022095,0.0356495790184,0.00816597975791,-6.95171038387e-05,3.42880084645e-05,0.0,0.0,0.0,-6.95170965628e-05,0.00809618923813,7.17951188562e-05,0.0,0.0,0.0,3.42880048265e-05,7.17951188562e-05,0.00816656369716,0.0,0.0,0.0,0.0,0.0,0.0,0.0480658747256,-0.00808258447796,0.00649771979079,0.0,0.0,0.0,-0.00808258447796,0.0507649667561,0.00770301558077,0.0,0.0,0.0,0.00649772025645,0.00770301558077,0.053552325815
49372881903,20,0,honey/haz_cam,-0.0575480498374,0.0075049395673,0.0188133306801,0.402626812458,-0.342029064894,0.849062263966,-0.000993372988887,0.00859096739441,-6.82666650391e-05,3.35956865456e-05,0.0,0.0,0.0,-6.8266679591e-05,0.00850489083678,7.02398101566e-05,0.0,0.0,0.0,3.35956865456e-05,7.02398028807e-05,0.00859150290489,0.0,0.0,0.0,0.0,0.0,0.0,0.0522035807371,-0.0092039424926,0.00708771310747,0.0,0.0,0.0,-0.00920394435525,0.0535727627575,0.0087525723502,0.0,0.0,0.0,0.00708771310747,0.00875257141888,0.0579627901316
