%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
39376975158,10,0,honey/haz_cam,0.0,0.0,0.0,-0.00104654149618,0.0651184692979,-0.0603197924793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.50481849536e-05,-6.3867890276e-05,0.00846017897129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40456900413,11,0,honey/haz_cam,0.0,0.0,0.0,-0.00881717633456,0.061989504844,-0.0697932913899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.48000636324e-05,-6.69775763527e-05,0.00928363390267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41386799696,12,0,honey/haz_cam,0.0,0.0,0.0,0.00695356819779,0.0501772798598,-0.0713685303926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.34135168791e-05,-6.79709482938e-05,0.0101088639349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42377995713,13,0,honey/haz_cam,0.0,0.0,0.0,-0.00500974990427,0.0560409016907,-0.0559305846691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000103087280877,-6.84249680489e-05,0.0109286447987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43466438984,14,0,honey/haz_cam,0.0,0.0,0.0,-0.0133244963363,0.0538088195026,-0.0665241256356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000108770793304,-6.85963314027e-05,0.0117553640157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44385150728,15,0,honey/haz_cam,0.0,0.0,0.0,0.000320162798744,0.0370934233069,-0.0632658302784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000112356268801,-6.5942062065e-05,0.0125853940845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45494620308,16,0,honey/haz_cam,0.0,0.0,0.0,-0.00645929016173,0.0376903302968,-0.0635202080011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011651503155,-6.43993262202e-05,0.0134154772386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46343027211,17,0,honey/haz_cam,0.0,0.0,0.0,-0.0152952643111,0.0608765259385,-0.0736053735018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000118090276374,-6.48794230074e-05,0.0142424851656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47394195238,18,0,honey/haz_cam,0.0,0.0,0.0,-0.00274170911871,0.0813600942492,-0.0731238275766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000116004433949,-6.35904725641e-05,0.0150746498257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48353086964,19,0,honey/haz_cam,0.0,0.0,0.0,0.00390412262641,0.0593090318143,-0.0581301040947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000112419016659,-5.8364123106e-05,0.0159215535969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49372881903,20,0,honey/haz_cam,0.0,0.0,0.0,-0.00219192868099,0.049867618829,-0.0650699362159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000108898966573,-5.66970556974e-05,0.016768893227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50341851581,21,0,honey/haz_cam,0.0,0.0,0.0,0.000403906044085,0.0506347417831,-0.0691497325897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000104245496914,-5.60444314033e-05,0.0176178477705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51342023593,22,0,honey/haz_cam,0.0,0.0,0.0,0.00123926228844,0.0549205243587,-0.059260264039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.90628032014e-05,-5.57329040021e-05,0.0184629485011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52363351778,23,0,honey/haz_cam,0.0,0.0,0.0,-0.012857564725,0.0469816103578,-0.0695817470551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.11820679903e-05,-5.69284893572e-05,0.0193102769554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53371473925,24,0,honey/haz_cam,0.0,0.0,0.0,-0.00288889813237,0.0681940466166,-0.0673294961452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.37321858853e-05,-6.00914936513e-05,0.0201556570828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54353706545,25,0,honey/haz_cam,0.0,0.0,0.0,0.0165919344872,0.0619088038802,-0.0696766227484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.20373354852e-05,-6.16873148829e-05,0.0210031345487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55378871410,26,0,honey/haz_cam,0.0,0.0,0.0,-0.000856370781548,0.0565775856376,-0.0653559193015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.28437846899e-05,-6.50626607239e-05,0.0218547321856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56350704699,27,0,honey/haz_cam,0.0,0.0,0.0,0.0174161940813,0.0616957582533,-0.0519548282027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.346769467e-05,-7.05635175109e-05,0.0227086562663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57312783608,28,0,honey/haz_cam,0.0,0.0,0.0,-0.0184661783278,0.0773164853454,-0.0597710348666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6661356464e-05,-7.87668395787e-05,0.0235534310341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58363468322,29,0,honey/haz_cam,0.0,0.0,0.0,-0.0352192595601,0.0867675542831,-0.0458253212273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.04259189963e-05,-8.59987922013e-05,0.0243914946914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59366611874,30,0,honey/haz_cam,0.0,0.0,0.0,-0.0301355980337,0.0764120444655,-0.0568969883025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09743918478e-05,-9.46940854192e-05,0.0252285264432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60377170805,31,0,honey/haz_cam,0.0,0.0,0.0,-0.0052418098785,0.0740765929222,-0.07203900069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14501051232e-05,-0.000105652143247,0.0260787978768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61385547750,32,0,honey/haz_cam,0.0,0.0,0.0,0.00820771791041,0.0656819567084,-0.0555443875492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36942253448e-05,-0.000116597802844,0.0269314832985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62353680842,33,0,honey/haz_cam,0.0,0.0,0.0,-0.0471205785871,0.0494013726711,-0.0841863155365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06735024019e-05,-0.000126908678794,0.0277688987553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63362966767,34,0,honey/haz_cam,0.0,0.0,0.0,-0.0134196989238,0.05995477736,-0.0488825589418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46506936289e-05,-0.000141226293636,0.0286265090108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64371894920,35,0,honey/haz_cam,0.0,0.0,0.0,-0.00988712068647,0.0647380426526,-0.0485961548984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47840473801e-05,-0.000155543209985,0.0294869355857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65430871515,36,0,honey/haz_cam,0.0,0.0,0.0,-0.00809596385807,0.056067943573,-0.0663667395711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.31668057293e-05,-0.000168751197634,0.0303491763771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66391047396,37,0,honey/haz_cam,0.0,0.0,0.0,-0.0239554904401,0.0577341392636,-0.0625013709068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71852298081e-05,-0.000180892238859,0.0312013160437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67348468571,38,0,honey/haz_cam,0.0,0.0,0.0,-0.0272773075849,0.0574930049479,-0.0659177303314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24341638386e-05,-0.000193061408936,0.0320555642247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68337376948,39,0,honey/haz_cam,0.0,0.0,0.0,-0.005057268776,0.0495459027588,-0.0565097369254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.76300124824e-05,-0.000204811338335,0.032923784107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69407960824,40,0,honey/haz_cam,0.0,0.0,0.0,-0.0211190767586,0.0643828883767,-0.0702720433474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5347416997e-05,-0.000215245177969,0.0337947830558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70355969719,41,0,honey/haz_cam,0.0,0.0,0.0,-0.0183682218194,0.0613189898431,-0.0685168206692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.37586568296e-05,-0.000223358278163,0.0346671193838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71345319141,42,0,honey/haz_cam,0.0,0.0,0.0,-0.0189555045217,0.0645723715425,-0.0631009712815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.36921434104e-05,-0.000230654841289,0.0355332270265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72344338441,43,0,honey/haz_cam,0.0,0.0,0.0,-0.0187157280743,0.0591438189149,-0.0682166516781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1362516135e-05,-0.000236252322793,0.0364169105887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73357024553,44,0,honey/haz_cam,0.0,0.0,0.0,-0.0177467335016,0.0484537966549,-0.0585019737482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.87618739903e-05,-0.000239654444158,0.0372980833054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74365941347,45,0,honey/haz_cam,0.0,0.0,0.0,-0.015167449601,0.0581253804266,-0.0621000528336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.60601833463e-05,-0.00024403212592,0.038167566061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75374158278,46,0,honey/haz_cam,0.0,0.0,0.0,-0.0251951478422,0.0640089958906,-0.070473946631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.29361379147e-05,-0.000246047973633,0.0390492491424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76351970427,47,0,honey/haz_cam,0.0,0.0,0.0,-0.0239048097283,0.0491992868483,-0.0520378276706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.78367573023e-05,-0.000244169030339,0.0399508439004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77431629231,48,0,honey/haz_cam,0.0,0.0,0.0,-0.0209996309131,0.0410246104002,-0.0559611730278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81212763488e-05,-0.000243356451392,0.0408437363803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78369554024,49,0,honey/haz_cam,0.0,0.0,0.0,-0.0239933989942,0.0561091117561,-0.0691156983376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.97292047739e-05,-0.000243578106165,0.041731365025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79347962329,50,0,honey/haz_cam,0.0,0.0,0.0,-0.0294964481145,0.0588742941618,-0.0619838498533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.05846245587e-05,-0.000241019763052,0.0426172539592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80381789535,51,0,honey/haz_cam,0.0,0.0,0.0,-0.031840711832,0.0629397779703,-0.0737732127309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.67904163897e-05,-0.000238762237132,0.0434988923371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81352676524,52,0,honey/haz_cam,0.0,0.0,0.0,-0.0531670041382,0.0362281650305,-0.0604444853961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.65146687627e-05,-0.000230836682022,0.0443888492882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82340797339,53,0,honey/haz_cam,0.0,0.0,0.0,-0.0203330479562,0.0523343011737,-0.0704419314861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.57603959553e-05,-0.000229628756642,0.0453008785844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83402800795,54,0,honey/haz_cam,0.0,0.0,0.0,-0.0134304724634,0.03394504264,-0.0558035336435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.65754016861e-05,-0.00022510997951,0.046216212213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84423250974,55,0,honey/haz_cam,0.0,0.0,0.0,-0.0220379624516,0.044088806957,-0.0638169273734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.08790835738e-05,-0.000224492512643,0.0471222996712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85350828724,56,0,honey/haz_cam,0.0,0.0,0.0,-0.0195751469582,0.0587859787047,-0.058955155313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.50303778052e-05,-0.000225366093218,0.0480275452137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86330239048,57,0,honey/haz_cam,0.0,0.0,0.0,-0.00414911936969,0.06558457762,-0.0597776658833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56328673661e-05,-0.000227514654398,0.0489401035011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87318601558,58,0,honey/haz_cam,0.0,0.0,0.0,-0.0284203328192,0.039408069104,-0.0759387463331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82599760592e-05,-0.000227709300816,0.0498451553285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88379096684,59,0,honey/haz_cam,0.0,0.0,0.0,0.00883304327726,0.0624238848686,-0.0474316775799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37658789754e-05,-0.000233247876167,0.0507726185024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
