%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
28917295626,1793,28920000000,world,-1.13169350982e-05,7.00269921831e-06,-9.41592907646e-06,4.64942729074e-05,5.11941266372e-05,-8.91988521459e-05
28927527062,1794,28936000000,world,-9.81931355008e-06,4.64266969447e-06,-6.8338166821e-06,4.56416203284e-05,5.40026270922e-05,-8.91631797353e-05
28947731164,1795,28952000000,world,-8.07083670628e-06,1.99931268356e-06,-3.97129326141e-06,4.50909145308e-05,5.64091513848e-05,-8.96014388186e-05
28968097678,1796,28968000000,world,-6.47983373184e-06,-5.60451349718e-07,-1.22489808815e-06,5.19026980817e-05,5.76495831591e-05,-9.11237945858e-05
28978154140,1797,28984000000,world,-6.11766624411e-06,-2.79582466658e-06,8.45346033746e-07,5.35478056518e-05,5.80078343822e-05,-9.3169844947e-05
28998289242,1798,29000000000,world,-7.13010037727e-06,-4.78087887613e-06,2.3339380553e-06,5.57302985431e-05,5.79960441557e-05,-9.45165062494e-05
29008377218,1799,29016000000,world,-8.36081682876e-06,-6.87002293014e-06,3.89852957274e-06,5.68645241685e-05,5.79102287505e-05,-9.56612382124e-05
29038683767,1800,29032000000,world,-9.85537487305e-06,-9.19145014323e-06,5.57910249249e-06,6.14960819941e-05,5.77453185927e-05,-9.69300102693e-05
29048740072,1801,29048000000,world,-1.14492745195e-05,-1.18471635114e-05,7.55157061802e-06,6.05341205496e-05,5.76796432617e-05,-9.80032274783e-05
29058797862,1802,29064000000,world,-1.3004755188e-05,-1.40279207454e-05,9.16675519661e-06,6.16261158821e-05,5.75510875124e-05,-9.90258533558e-05
29088964183,1803,29080000000,world,-1.38823794744e-05,-1.51021211966e-05,9.92853481566e-06,6.64236698999e-05,5.74270074099e-05,-9.97669608368e-05
29099018240,1804,29096000000,world,-1.3880475359e-05,-1.51527839027e-05,1.0059940455e-05,6.3352645209e-05,5.74542209648e-05,-9.96677840264e-05
29119159435,1805,29112000000,world,-1.40786620664e-05,-1.54601705684e-05,1.04043234944e-05,6.23129333854e-05,5.74759141836e-05,-9.86428090259e-05
29119159435,1806,29128000000,world,-1.52254939919e-05,-1.67182932982e-05,1.12757556272e-05,6.60147865442e-05,5.74116209716e-05,-9.64235351181e-05
29139273311,1807,29144000000,world,-1.7321792423e-05,-1.87895723455e-05,1.26397043486e-05,6.25559443201e-05,5.72712039855e-05,-9.32549933496e-05
29159425619,1808,29160000000,world,-1.95581436541e-05,-2.05743296752e-05,1.36467011995e-05,6.12951679189e-05,5.70763938217e-05,-9.06069359583e-05
29169518925,1809,29176000000,world,-2.2450470567e-05,-2.21676534208e-05,1.40139042538e-05,6.4682798285e-05,5.67436087467e-05,-8.83450800684e-05
